,Time,BDEP,Validity_1,Frequency_1,Consistency_1,Uniqueness_1,Accuracy_1,BHT,Validity_2,Frequency_2,Consistency_2,Uniqueness_2,Accuracy_2,CTOR,Validity_3,Frequency_3,Consistency_3,Uniqueness_3,DEPT,Validity_4,Frequency_4,Consistency_4,Uniqueness_4,RPM,Validity_5,Frequency_5,Consistency_5,Uniqueness_5,Completeness
4320,2023-04-15T13:11:50.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4321,2023-04-15T13:11:51.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4322,2023-04-15T13:11:52.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4323,2023-04-15T13:11:53.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4324,2023-04-15T13:11:54.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4325,2023-04-15T13:11:55.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4326,2023-04-15T13:11:56.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4327,2023-04-15T13:11:57.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4328,2023-04-15T13:11:58.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4329,2023-04-15T13:11:59.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4330,2023-04-15T13:12:00.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4331,2023-04-15T13:12:01.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4332,2023-04-15T13:12:02.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4333,2023-04-15T13:12:03.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4334,2023-04-15T13:12:04.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4335,2023-04-15T13:12:05.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4336,2023-04-15T13:12:06.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4337,2023-04-15T13:12:07.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4338,2023-04-15T13:12:08.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4339,2023-04-15T13:12:09.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4340,2023-04-15T13:12:10.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4341,2023-04-15T13:12:11.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4342,2023-04-15T13:12:12.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4343,2023-04-15T13:12:13.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4344,2023-04-15T13:12:14.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4345,2023-04-15T13:12:15.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4346,2023-04-15T13:12:16.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4347,2023-04-15T13:12:17.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4348,2023-04-15T13:12:18.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4349,2023-04-15T13:12:19.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4350,2023-04-15T13:12:20.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4351,2023-04-15T13:12:21.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4352,2023-04-15T13:12:22.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4353,2023-04-15T13:12:23.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4354,2023-04-15T13:12:24.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4355,2023-04-15T13:12:25.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4356,2023-04-15T13:12:26.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4357,2023-04-15T13:12:27.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4358,2023-04-15T13:12:28.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4359,2023-04-15T13:12:29.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4360,2023-04-15T13:12:30.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4361,2023-04-15T13:12:31.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4362,2023-04-15T13:12:32.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4363,2023-04-15T13:12:33.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4364,2023-04-15T13:12:34.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4365,2023-04-15T13:12:35.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4366,2023-04-15T13:12:36.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4367,2023-04-15T13:12:37.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4368,2023-04-15T13:12:38.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4369,2023-04-15T13:12:39.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4370,2023-04-15T13:12:40.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4371,2023-04-15T13:12:41.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4372,2023-04-15T13:12:42.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4373,2023-04-15T13:12:43.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4374,2023-04-15T13:12:44.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4375,2023-04-15T13:12:45.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4376,2023-04-15T13:12:46.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4377,2023-04-15T13:12:47.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4378,2023-04-15T13:12:48.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4379,2023-04-15T13:12:49.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4380,2023-04-15T13:12:50.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4381,2023-04-15T13:12:51.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4382,2023-04-15T13:12:52.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4383,2023-04-15T13:12:53.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4384,2023-04-15T13:12:54.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4385,2023-04-15T13:12:55.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4386,2023-04-15T13:12:56.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4387,2023-04-15T13:12:57.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4388,2023-04-15T13:12:58.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4389,2023-04-15T13:12:59.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4390,2023-04-15T13:13:00.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4391,2023-04-15T13:13:01.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4392,2023-04-15T13:13:02.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4393,2023-04-15T13:13:03.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4394,2023-04-15T13:13:04.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4395,2023-04-15T13:13:05.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4396,2023-04-15T13:13:06.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4397,2023-04-15T13:13:07.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4398,2023-04-15T13:13:08.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4399,2023-04-15T13:13:09.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4400,2023-04-15T13:13:09.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4401,2023-04-15T13:13:10.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4402,2023-04-15T13:13:11.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4403,2023-04-15T13:13:12.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4404,2023-04-15T13:13:13.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4405,2023-04-15T13:13:14.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4406,2023-04-15T13:13:15.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4407,2023-04-15T13:13:16.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4408,2023-04-15T13:13:17.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4409,2023-04-15T13:13:18.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4410,2023-04-15T13:13:19.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4411,2023-04-15T13:13:20.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4412,2023-04-15T13:13:21.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4413,2023-04-15T13:13:22.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4414,2023-04-15T13:13:23.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4415,2023-04-15T13:13:24.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4416,2023-04-15T13:13:25.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4417,2023-04-15T13:13:26.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4418,2023-04-15T13:13:27.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4419,2023-04-15T13:13:28.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4420,2023-04-15T13:13:29.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4421,2023-04-15T13:13:30.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4422,2023-04-15T13:13:31.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4423,2023-04-15T13:13:32.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4424,2023-04-15T13:13:33.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4425,2023-04-15T13:13:34.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4426,2023-04-15T13:13:35.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4427,2023-04-15T13:13:36.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4428,2023-04-15T13:13:37.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4429,2023-04-15T13:13:38.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4430,2023-04-15T13:13:39.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4431,2023-04-15T13:13:40.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4432,2023-04-15T13:13:41.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4433,2023-04-15T13:13:42.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4434,2023-04-15T13:13:43.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4435,2023-04-15T13:13:44.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4436,2023-04-15T13:13:45.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4437,2023-04-15T13:13:46.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4438,2023-04-15T13:13:47.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4439,2023-04-15T13:13:48.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4440,2023-04-15T13:13:49.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4441,2023-04-15T13:13:50.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4442,2023-04-15T13:13:51.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4443,2023-04-15T13:13:52.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4444,2023-04-15T13:13:53.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4445,2023-04-15T13:13:54.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4446,2023-04-15T13:13:55.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4447,2023-04-15T13:13:56.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4448,2023-04-15T13:13:57.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4449,2023-04-15T13:13:58.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4450,2023-04-15T13:13:59.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4451,2023-04-15T13:14:00.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4452,2023-04-15T13:14:01.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4453,2023-04-15T13:14:02.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4454,2023-04-15T13:14:03.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4455,2023-04-15T13:14:04.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4456,2023-04-15T13:14:05.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4457,2023-04-15T13:14:06.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4458,2023-04-15T13:14:07.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4459,2023-04-15T13:14:08.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4460,2023-04-15T13:14:09.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4461,2023-04-15T13:14:10.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4462,2023-04-15T13:14:11.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4463,2023-04-15T13:14:12.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4464,2023-04-15T13:14:13.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4465,2023-04-15T13:14:14.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4466,2023-04-15T13:14:15.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4467,2023-04-15T13:14:16.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4468,2023-04-15T13:14:17.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
4469,2023-04-15T13:14:18.0000000-05:00,8072.15,True,True,True,False,True,41.89,True,True,True,False,True,0.0,True,True,True,False,8121.13,True,True,True,False,0.0,True,True,True,False,True
